Transaction ID,date,Customer ID,Gender,Age,Product Category,sales,price,Total Amount,year,month,day,day_of_week,is_weekend,price_diff,price_change_pct,rolling_mean_7,rolling_std_7,sales_lag_1,customer_segment
308,2023-08-05,308,0,0.34782608695652173,0,1.0,0.5789473684210527,1200,2023,8,5,5,1,0.7894736842105263,0.598997493734336,0.5769230769230769,0.666666666666666,0.5,1
309,2023-12-23,309,0,0.17391304347826086,0,0.0,0.0,25,2023,12,23,5,1,0.21052631578947367,0.001670843776106934,0.5384615384615384,0.7200822998230949,1.0,0
310,2023-10-12,310,0,0.21739130434782616,0,0.0,0.0,25,2023,10,12,3,0,0.5,0.04761904761904762,0.4615384615384615,0.6938886664887103,0.25,0
311,2023-12-05,311,0,0.30434782608695654,0,1.0,0.0,100,2023,12,5,1,0,0.5,0.04761904761904762,0.5384615384615384,0.8819171036881959,0.25,1
312,2023-09-07,312,1,0.5,1,1.0,0.01052631578947369,120,2023,9,7,3,0,0.5052631578947369,0.05764411027568923,0.6538461538461537,0.942809041582062,1.0,1
313,2023-03-21,313,0,0.8043478260869565,0,0.6666666666666667,1.0,1500,2023,3,21,1,0,0.9947368421052631,0.8329156223893068,0.7307692307692307,0.860662965823869,1.0,3
314,2023-04-08,314,1,0.7391304347826086,1,1.0,0.01052631578947369,120,2023,4,8,5,1,0.0052631578947368585,0.0005012531328320857,0.8076923076923077,0.8819171036881953,0.75,2
315,2023-06-01,315,1,0.6304347826086956,1,0.3333333333333333,0.01052631578947369,60,2023,6,1,3,0,0.5,0.04761904761904762,0.7307692307692307,0.860662965823869,1.0,2
316,2023-04-22,316,0,0.6521739130434783,1,0.3333333333333333,0.0,50,2023,4,22,5,1,0.49473684210526314,0.039264828738512954,0.7692307692307692,0.7576767609436573,0.5,2
317,2023-01-30,317,1,0.08695652173913049,2,0.6666666666666667,0.01052631578947369,90,2023,1,30,0,0,0.5052631578947369,0.05764411027568923,0.8461538461538461,0.5610836076867805,0.5,0
318,2023-10-24,318,1,0.9347826086956521,1,0.0,0.0,25,2023,10,24,1,0,0.49473684210526314,0.039264828738512954,0.7307692307692307,0.6938886664887096,0.75,3
319,2023-10-05,319,1,0.28260869565217395,1,0.0,1.0,500,2023,10,5,3,0,1.0,1.0,0.6153846153846153,0.6938886664887096,0.25,1
320,2023-02-01,320,0,0.21739130434782616,2,1.0,0.5789473684210527,1200,2023,2,1,2,0,0.2894736842105263,0.027568922305764413,0.6538461538461537,0.7934920476158709,0.25,0
321,2023-06-10,321,0,0.17391304347826086,2,0.3333333333333333,0.0,50,2023,6,10,5,1,0.21052631578947367,0.001670843776106934,0.5769230769230769,0.6666666666666655,1.0,0
322,2023-01-30,322,1,0.7173913043478262,2,0.0,1.0,500,2023,1,30,0,0,1.0,1.0,0.5384615384615384,0.7200822998230945,0.5,2
323,2023-01-26,323,0,0.23913043478260876,0,0.6666666666666667,0.5789473684210527,900,2023,1,26,3,0,0.2894736842105263,0.027568922305764413,0.5769230769230769,0.7576767609436574,0.25,0
324,2023-10-27,324,0,0.7391304347826086,2,0.6666666666666667,0.05263157894736842,150,2023,10,27,4,0,0.2368421052631579,0.005847953216374269,0.5769230769230769,0.7576767609436574,0.75,2
325,2023-09-02,325,0,0.7391304347826086,2,0.3333333333333333,0.0,50,2023,9,2,5,1,0.4736842105263158,0.02255639097744361,0.6153846153846153,0.6938886664887096,0.75,2
326,2023-09-15,326,0,0.0,1,0.6666666666666667,0.0,75,2023,9,15,4,0,0.5,0.04761904761904762,0.6923076923076923,0.6085806194501833,0.5,0
327,2023-09-29,327,1,0.8478260869565217,2,0.6666666666666667,0.05263157894736842,150,2023,9,29,4,0,0.5263157894736842,0.09774436090225565,0.6538461538461537,0.49065338146265686,0.75,3
328,2023-03-22,328,1,0.4565217391304348,0,0.3333333333333333,0.05263157894736842,100,2023,3,22,2,0,0.5,0.04761904761904762,0.6538461538461537,0.49065338146265686,0.75,1
329,2023-01-30,329,0,0.6086956521739131,2,1.0,0.0,100,2023,1,30,0,0,0.4736842105263158,0.02255639097744361,0.7692307692307692,0.4303314829119336,0.5,2
330,2023-09-18,330,0,0.15217391304347827,0,1.0,0.05263157894736842,200,2023,9,18,0,0,0.5263157894736842,0.09774436090225565,0.8076923076923077,0.509175077217314,1.0,0
331,2023-02-11,331,1,0.21739130434782616,2,0.6666666666666667,0.01052631578947369,90,2023,2,11,5,1,0.4789473684210526,0.027568922305764413,0.8076923076923077,0.509175077217314,1.0,0
332,2023-04-06,332,1,0.8695652173913044,2,1.0,0.5789473684210527,1200,2023,4,6,3,0,0.7842105263157895,0.4987468671679198,0.8846153846153846,0.47140452079103,0.75,3
333,2023-02-05,333,0,0.7826086956521738,2,1.0,0.5789473684210527,1200,2023,2,5,6,1,0.5,0.04761904761904762,0.923076923076923,0.49065338146265647,1.0,3
334,2023-11-01,334,1,0.28260869565217395,2,0.6666666666666667,0.5789473684210527,900,2023,11,1,2,0,0.5,0.04761904761904762,0.923076923076923,0.49065338146265647,1.0,1
335,2023-02-04,335,0,0.6304347826086956,0,1.0,0.01052631578947369,120,2023,2,4,5,1,0.21578947368421053,0.002506265664160401,1.0,0.30429030972508986,0.75,2
336,2023-12-12,336,0,0.7391304347826086,0,0.6666666666666667,0.05263157894736842,150,2023,12,12,1,0,0.5210526315789473,0.08103592314118631,0.9615384615384616,0.33333333333333115,1.0,2
337,2023-05-01,337,1,0.4347826086956522,1,0.0,1.0,500,2023,5,1,0,0,0.9736842105263157,0.4987468671679198,0.8461538461538461,0.6666666666666653,0.75,1
338,2023-07-26,338,1,0.7826086956521738,0,0.3333333333333333,0.05263157894736842,100,2023,7,26,2,0,0.026315789473684237,0.002506265664160401,0.8076923076923077,0.7200822998230944,0.25,3
339,2023-03-03,339,0,0.08695652173913049,2,0.3333333333333333,0.0,50,2023,3,3,4,0,0.4736842105263158,0.02255639097744361,0.7307692307692307,0.6938886664887097,0.5,0
340,2023-10-19,340,0,0.3913043478260869,1,1.0,0.5789473684210527,1200,2023,10,19,3,0,0.7894736842105263,0.598997493734336,0.7307692307692307,0.6938886664887097,0.5,1
341,2023-05-07,341,1,0.28260869565217395,1,1.0,0.05263157894736842,200,2023,5,7,6,1,0.2368421052631579,0.005847953216374269,0.7692307692307692,0.7576767609436573,1.0,1
342,2023-10-24,342,0,0.5434782608695652,1,1.0,1.0,2000,2023,10,24,1,0,0.9736842105263157,0.4987468671679198,0.7692307692307692,0.7576767609436573,1.0,2
343,2023-11-01,343,1,0.06521739130434784,2,0.3333333333333333,0.0,50,2023,11,1,2,0,0.0,0.0,0.7307692307692307,0.7817359599705704,1.0,0
344,2023-01-21,344,0,0.5217391304347826,0,0.0,0.01052631578947369,30,2023,1,21,5,1,0.5052631578947369,0.05764411027568923,0.7307692307692307,0.7817359599705704,0.5,1
345,2023-11-14,345,1,0.9565217391304348,2,0.0,0.01052631578947369,30,2023,11,14,1,0,0.5,0.04761904761904762,0.6923076923076923,0.8713548411865611,0.25,3
346,2023-02-11,346,1,0.8913043478260869,1,0.3333333333333333,1.0,1000,2023,2,11,5,1,0.9947368421052631,0.8329156223893068,0.6923076923076923,0.8713548411865611,0.25,3
347,2023-08-03,347,1,0.5217391304347826,2,0.0,0.0,25,2023,8,3,3,0,0.0,0.0,0.5769230769230769,0.8388704928078603,0.5,1
348,2023-12-03,348,0,0.3695652173913043,2,0.3333333333333333,0.5789473684210527,600,2023,12,3,6,1,0.7894736842105263,0.598997493734336,0.5,0.6666666666666662,0.25,1
349,2023-10-26,349,0,0.8478260869565217,0,0.0,0.05263157894736842,50,2023,10,26,3,0,0.2368421052631579,0.005847953216374269,0.3846153846153846,0.3333333333333345,0.5,3
350,2023-10-17,350,1,0.15217391304347827,0,0.6666666666666667,0.0,75,2023,10,17,1,0,0.4736842105263158,0.02255639097744361,0.4230769230769231,0.49065338146265847,0.25,0
351,2023-09-25,351,0,0.8260869565217392,1,0.6666666666666667,0.01052631578947369,90,2023,9,25,0,0,0.5052631578947369,0.05764411027568923,0.5,0.561083607686782,0.75,3
352,2023-06-11,352,1,0.8478260869565217,2,0.3333333333333333,1.0,1000,2023,6,11,6,1,0.9947368421052631,0.8329156223893068,0.5384615384615384,0.5091750772173155,0.75,3
353,2023-05-14,353,1,0.28260869565217395,2,0.0,1.0,500,2023,5,14,6,1,0.5,0.04761904761904762,0.5,0.561083607686782,0.5,1
354,2023-04-15,354,0,0.673913043478261,0,1.0,0.05263157894736842,200,2023,4,15,5,1,0.026315789473684237,0.002506265664160401,0.6153846153846153,0.6938886664887103,0.25,2
355,2023-12-09,355,0,0.8043478260869565,2,0.0,1.0,500,2023,12,9,5,1,0.9736842105263157,0.4987468671679198,0.5769230769230769,0.757676760943658,1.0,3
356,2023-06-10,356,1,0.6956521739130435,2,0.6666666666666667,1.0,1500,2023,6,10,5,1,0.5,0.04761904761904762,0.6538461538461537,0.7071067811865469,0.25,2
357,2023-05-03,357,0,0.4782608695652174,2,0.6666666666666667,0.0,75,2023,5,3,2,0,0.0,0.0,0.6538461538461537,0.7071067811865469,0.75,1
358,2023-05-16,358,0,0.30434782608695654,0,0.0,0.5789473684210527,300,2023,5,16,1,0,0.7894736842105263,0.598997493734336,0.5769230769230769,0.757676760943658,0.75,1
359,2023-07-22,359,1,0.6956521739130435,1,0.0,0.05263157894736842,50,2023,7,22,5,1,0.2368421052631579,0.005847953216374269,0.5384615384615384,0.8050764858994126,0.25,2
360,2023-03-09,360,1,0.5217391304347826,1,1.0,0.0,100,2023,3,9,3,0,0.4736842105263158,0.02255639097744361,0.6538461538461537,0.8713548411865616,0.25,1
361,2023-12-10,361,0,0.34782608695652173,2,1.0,0.5789473684210527,1200,2023,12,10,6,1,0.7894736842105263,0.598997493734336,0.6538461538461537,0.8713548411865616,1.0,1
362,2023-11-27,362,1,0.6956521739130435,1,0.0,0.0,25,2023,11,27,0,0,0.21052631578947367,0.001670843776106934,0.6538461538461537,0.8713548411865616,1.0,2
363,2023-06-03,363,1,1.0,0,0.0,0.0,25,2023,6,3,5,1,0.5,0.04761904761904762,0.5769230769230769,0.912870929175276,0.25,3
364,2023-08-23,364,0,0.02173913043478265,0,0.0,1.0,500,2023,8,23,2,0,1.0,1.0,0.5,0.912870929175276,0.25,0
365,2023-06-11,365,1,0.28260869565217395,1,0.0,0.5789473684210527,300,2023,6,11,6,1,0.2894736842105263,0.027568922305764413,0.5,0.912870929175276,0.25,1
366,2023-02-07,366,1,0.8478260869565217,1,0.3333333333333333,0.05263157894736842,100,2023,2,7,1,0,0.2368421052631579,0.005847953216374269,0.5384615384615384,0.8819171036881959,0.25,3
367,2023-01-05,367,0,0.8478260869565217,2,0.0,0.05263157894736842,50,2023,1,5,3,0,0.5,0.04761904761904762,0.4230769230769231,0.7071067811865469,0.5,3
368,2023-08-23,368,0,0.8260869565217392,1,1.0,0.5789473684210527,1200,2023,8,23,2,0,0.763157894736842,0.29824561403508776,0.4230769230769231,0.7071067811865469,0.25,3
369,2023-11-15,369,1,0.10869565217391308,2,0.6666666666666667,1.0,1500,2023,11,15,2,0,0.7105263157894737,0.08103592314118631,0.5,0.757676760943658,1.0,0
370,2023-10-16,370,1,0.10869565217391308,2,0.3333333333333333,0.01052631578947369,60,2023,10,16,0,0,0.0052631578947368585,0.0005012531328320857,0.5384615384615384,0.7200822998230951,0.75,0
371,2023-02-21,371,0,0.043478260869565244,0,0.0,0.0,25,2023,2,21,1,0,0.49473684210526314,0.039264828738512954,0.5384615384615384,0.7200822998230951,0.5,0
372,2023-02-07,372,0,0.13043478260869568,0,0.6666666666666667,1.0,1500,2023,2,7,1,0,1.0,1.0,0.6153846153846153,0.6938886664887105,0.25,0
373,2023-10-03,373,0,0.15217391304347827,0,0.3333333333333333,0.5789473684210527,600,2023,10,3,1,0,0.2894736842105263,0.027568922305764413,0.6153846153846153,0.6938886664887105,0.75,0
374,2023-04-20,374,0,0.8913043478260869,0,0.6666666666666667,0.0,75,2023,4,20,3,0,0.21052631578947367,0.001670843776106934,0.6923076923076923,0.6085806194501845,0.5,3
375,2023-09-17,375,1,0.30434782608695654,1,0.0,0.05263157894736842,50,2023,9,17,6,1,0.5263157894736842,0.09774436090225565,0.5769230769230769,0.5610836076867819,0.75,1
376,2023-05-16,376,0,1.0,0,0.0,0.01052631578947369,30,2023,5,16,1,0,0.4789473684210526,0.027568922305764413,0.5,0.5610836076867818,0.25,3
377,2023-03-09,377,0,0.6086956521739131,1,1.0,0.05263157894736842,200,2023,3,9,3,0,0.5210526315789473,0.08103592314118631,0.5769230769230769,0.757676760943658,0.25,2
378,2023-06-28,378,1,0.6956521739130435,0,0.0,0.5789473684210527,300,2023,6,28,2,0,0.763157894736842,0.29824561403508776,0.5769230769230769,0.757676760943658,1.0,2
379,2023-02-05,379,0,0.6304347826086956,1,0.0,0.0,25,2023,2,5,6,1,0.21052631578947367,0.001670843776106934,0.5,0.757676760943658,0.25,2
380,2023-05-06,380,1,0.8260869565217392,2,0.3333333333333333,0.5789473684210527,600,2023,5,6,5,1,0.7894736842105263,0.598997493734336,0.5,0.757676760943658,0.25,3
381,2023-07-09,381,0,0.5652173913043479,1,1.0,0.0,100,2023,7,9,6,1,0.21052631578947367,0.001670843776106934,0.5384615384615384,0.8819171036881962,0.5,2
382,2023-05-26,382,0,0.7608695652173914,1,0.3333333333333333,1.0,1000,2023,5,26,4,0,1.0,1.0,0.5769230769230769,0.8388704928078604,1.0,2
383,2023-03-22,383,0,0.6086956521739131,0,0.6666666666666667,0.01052631578947369,90,2023,3,22,2,0,0.0052631578947368585,0.0005012531328320857,0.6538461538461537,0.7934920476158717,0.5,2
384,2023-08-13,384,1,0.8043478260869565,1,0.0,1.0,500,2023,8,13,6,1,0.9947368421052631,0.8329156223893068,0.5384615384615384,0.7200822998230951,0.75,3
385,2023-10-06,385,1,0.6956521739130435,2,0.6666666666666667,1.0,1500,2023,10,6,4,0,0.5,0.04761904761904762,0.6153846153846153,0.6938886664887105,0.25,2
386,2023-12-27,386,0,0.7826086956521738,2,0.3333333333333333,0.5789473684210527,600,2023,12,27,2,0,0.2894736842105263,0.027568922305764413,0.6538461538461537,0.6085806194501844,0.75,3
387,2023-06-04,387,1,0.5652173913043479,0,0.0,0.01052631578947369,30,2023,6,4,6,1,0.21578947368421053,0.002506265664160401,0.6153846153846153,0.6938886664887106,0.5,2
388,2023-11-10,388,1,0.6956521739130435,2,0.0,0.0,25,2023,11,10,4,0,0.49473684210526314,0.039264828738512954,0.5,0.5610836076867818,0.25,2
389,2023-12-01,389,1,0.06521739130434784,1,0.3333333333333333,0.0,50,2023,12,1,4,0,0.5,0.04761904761904762,0.5,0.5610836076867818,0.25,0
390,2023-09-28,390,1,0.4565217391304348,2,0.3333333333333333,0.05263157894736842,100,2023,9,28,3,0,0.5263157894736842,0.09774436090225565,0.4615384615384615,0.47140452079103146,0.5,1
391,2023-01-05,391,1,0.02173913043478265,0,0.3333333333333333,0.0,50,2023,1,5,3,0,0.4736842105263158,0.02255639097744361,0.5,0.4303314829119352,0.5,0
392,2023-12-08,392,1,0.19565217391304346,1,0.3333333333333333,0.5789473684210527,600,2023,12,8,4,0,0.7894736842105263,0.598997493734336,0.4615384615384615,0.30429030972509247,0.5,0
393,2023-10-11,393,0,0.08695652173913049,0,0.3333333333333333,1.0,1000,2023,10,11,2,0,0.7105263157894737,0.08103592314118631,0.4615384615384615,0.30429030972509247,0.5,0
394,2023-06-03,394,0,0.19565217391304346,1,0.0,1.0,500,2023,6,3,5,1,0.5,0.04761904761904762,0.4615384615384615,0.30429030972509247,0.5,0
395,2023-12-06,395,1,0.6956521739130435,2,0.3333333333333333,1.0,1000,2023,12,6,2,0,0.5,0.04761904761904762,0.5,0.23570226039551645,0.25,2
396,2023-02-23,396,0,0.8043478260869565,0,0.0,0.01052631578947369,30,2023,2,23,3,0,0.0052631578947368585,0.0005012531328320857,0.4615384615384615,0.30429030972509247,0.5,3
397,2023-03-10,397,0,0.26086956521739135,0,0.0,0.0,25,2023,3,10,4,0,0.49473684210526314,0.039264828738512954,0.4230769230769231,0.33333333333333337,0.25,1
398,2023-05-16,398,0,0.6521739130434783,1,0.3333333333333333,0.5789473684210527,600,2023,5,16,1,0,0.7894736842105263,0.598997493734336,0.4230769230769231,0.33333333333333337,0.25,2
399,2023-03-01,399,0,1.0,0,0.3333333333333333,0.01052631578947369,60,2023,3,1,2,0,0.21578947368421053,0.002506265664160401,0.4230769230769231,0.33333333333333337,0.5,3
400,2023-02-24,400,1,0.7608695652173914,1,1.0,0.05263157894736842,200,2023,2,24,4,0,0.5210526315789473,0.08103592314118631,0.5,0.6666666666666662,0.5,2
401,2023-10-11,401,0,0.9565217391304348,1,0.0,0.5789473684210527,300,2023,10,11,2,0,0.763157894736842,0.29824561403508776,0.5,0.6666666666666662,1.0,3
402,2023-03-21,402,0,0.5,1,0.3333333333333333,0.5789473684210527,600,2023,3,21,1,0,0.5,0.04761904761904762,0.5,0.6666666666666662,0.25,1
403,2023-05-20,403,1,0.30434782608695654,1,0.3333333333333333,0.5789473684210527,600,2023,5,20,5,1,0.5,0.04761904761904762,0.5384615384615384,0.6236095644623231,0.5,1
404,2023-05-25,404,1,0.6086956521739131,2,0.3333333333333333,1.0,1000,2023,5,25,3,0,0.7105263157894737,0.08103592314118631,0.5769230769230769,0.5610836076867819,0.5,2
405,2023-11-06,405,0,0.15217391304347827,1,1.0,0.5789473684210527,1200,2023,11,6,0,0,0.2894736842105263,0.027568922305764413,0.6538461538461537,0.7071067811865471,0.5,0
406,2023-04-18,406,0,0.08695652173913049,0,1.0,0.0,100,2023,4,18,1,0,0.21052631578947367,0.001670843776106934,0.7307692307692307,0.7817359599705712,1.0,0
407,2023-06-25,407,0,0.6086956521739131,2,0.6666666666666667,0.5789473684210527,900,2023,6,25,6,1,0.7894736842105263,0.598997493734336,0.6923076923076923,0.7071067811865472,1.0,2
408,2023-04-15,408,0,1.0,0,0.0,1.0,500,2023,4,15,5,1,0.7105263157894737,0.08103592314118631,0.6923076923076923,0.7071067811865472,0.75,3
409,2023-12-18,409,0,0.06521739130434784,2,0.6666666666666667,0.5789473684210527,900,2023,12,18,0,0,0.2894736842105263,0.027568922305764413,0.7307692307692307,0.6938886664887107,0.25,0
410,2023-11-21,410,0,0.23913043478260876,1,0.3333333333333333,0.05263157894736842,100,2023,11,21,1,0,0.2368421052631579,0.005847953216374269,0.7307692307692307,0.6938886664887107,0.75,0
411,2023-05-16,411,1,0.9565217391304348,2,1.0,0.05263157894736842,200,2023,5,16,1,0,0.5,0.04761904761904762,0.8076923076923077,0.7200822998230955,0.5,3
412,2023-09-16,412,0,0.02173913043478265,2,1.0,1.0,2000,2023,9,16,5,1,0.9736842105263157,0.4987468671679198,0.8076923076923077,0.7200822998230955,1.0,0
413,2023-09-08,413,0,0.5652173913043479,0,0.6666666666666667,0.0,75,2023,9,8,4,0,0.0,0.0,0.7692307692307692,0.6666666666666665,1.0,2
414,2023-05-09,414,1,0.6521739130434783,0,1.0,0.0,100,2023,5,9,1,0,0.5,0.04761904761904762,0.8076923076923077,0.7200822998230955,0.75,2
415,2023-01-27,415,1,0.7608695652173914,1,0.3333333333333333,0.01052631578947369,60,2023,1,27,4,0,0.5052631578947369,0.05764411027568923,0.8461538461538461,0.5610836076867823,1.0,2
416,2023-02-17,416,1,0.7608695652173914,2,1.0,1.0,2000,2023,2,17,4,0,0.9947368421052631,0.8329156223893068,0.8846153846153846,0.5931710140017397,0.5,2
417,2023-11-21,417,1,0.5434782608695652,2,0.6666666666666667,0.5789473684210527,900,2023,11,21,1,0,0.2894736842105263,0.027568922305764413,0.923076923076923,0.4906533814626586,1.0,2
418,2023-08-05,418,0,0.9130434782608696,2,0.3333333333333333,1.0,1000,2023,8,5,5,1,0.7105263157894737,0.08103592314118631,0.8461538461538461,0.5610836076867823,0.75,3
419,2023-05-22,419,0,0.5652173913043479,1,0.6666666666666667,0.01052631578947369,90,2023,5,22,0,0,0.0052631578947368585,0.0005012531328320857,0.8076923076923077,0.5091750772173159,0.5,2
420,2023-01-23,420,0,0.08695652173913049,1,1.0,1.0,2000,2023,1,23,0,0,0.9947368421052631,0.8329156223893068,0.8461538461538461,0.5610836076867823,0.75,0
421,2023-01-02,421,0,0.4130434782608696,1,0.6666666666666667,1.0,1500,2023,1,2,0,0,0.5,0.04761904761904762,0.8076923076923077,0.5091750772173159,1.0,1
422,2023-06-20,422,0,0.21739130434782616,1,0.6666666666666667,0.01052631578947369,90,2023,6,20,1,0,0.0052631578947368585,0.0005012531328320857,0.8461538461538461,0.4303314829119358,0.75,0
423,2023-03-08,423,0,0.19565217391304346,1,0.0,0.0,25,2023,3,8,2,0,0.49473684210526314,0.039264828738512954,0.7307692307692307,0.5931710140017397,0.75,0
424,2023-11-23,424,1,0.8478260869565217,0,1.0,0.5789473684210527,1200,2023,11,23,3,0,0.7894736842105263,0.598997493734336,0.7692307692307692,0.6666666666666666,0.25,3
425,2023-05-15,425,0,0.8043478260869565,2,1.0,0.01052631578947369,120,2023,5,15,0,0,0.21578947368421053,0.002506265664160401,0.8461538461538461,0.6666666666666666,1.0,3
426,2023-03-24,426,1,0.10869565217391308,2,0.6666666666666667,0.05263157894736842,150,2023,3,24,4,0,0.5210526315789473,0.08103592314118631,0.8461538461538461,0.6666666666666666,1.0,0
427,2023-08-15,427,1,0.15217391304347827,2,0.0,0.0,25,2023,8,15,1,0,0.4736842105263158,0.02255639097744361,0.7307692307692307,0.7817359599705713,0.75,0
428,2023-10-10,428,0,0.4782608695652174,2,1.0,0.05263157894736842,200,2023,10,10,1,0,0.5263157894736842,0.09774436090225565,0.7692307692307692,0.8388704928078606,0.25,1
429,2023-12-28,429,1,1.0,2,0.3333333333333333,0.0,50,2023,12,28,3,0,0.4736842105263158,0.02255639097744361,0.7307692307692307,0.86066296582387,1.0,3
430,2023-08-07,430,0,0.5434782608695652,2,0.6666666666666667,0.5789473684210527,900,2023,8,7,0,0,0.7894736842105263,0.598997493734336,0.8076923076923077,0.7200822998230955,0.5,2
431,2023-10-15,431,1,0.9782608695652173,2,1.0,0.5789473684210527,1200,2023,10,15,6,1,0.5,0.04761904761904762,0.8076923076923077,0.7200822998230955,0.75,3
432,2023-01-05,432,0,0.9130434782608696,2,0.3333333333333333,1.0,1000,2023,1,5,3,0,0.7105263157894737,0.08103592314118631,0.7307692307692307,0.6938886664887108,1.0,3
433,2023-02-27,433,1,0.23913043478260876,0,1.0,0.05263157894736842,200,2023,2,27,0,0,0.026315789473684237,0.002506265664160401,0.7692307692307692,0.7576767609436584,0.5,0
434,2023-02-08,434,0,0.5434782608695652,2,0.3333333333333333,0.0,50,2023,2,8,2,0,0.4736842105263158,0.02255639097744361,0.8076923076923077,0.6236095644623235,1.0,2
435,2023-12-20,435,0,0.26086956521739135,0,0.6666666666666667,0.5789473684210527,900,2023,12,20,2,0,0.7894736842105263,0.598997493734336,0.7692307692307692,0.5610836076867823,0.5,1
436,2023-03-18,436,0,0.8478260869565217,1,1.0,0.01052631578947369,120,2023,3,18,5,1,0.21578947368421053,0.002506265664160401,0.8461538461538461,0.5610836076867823,0.75,3
437,2023-10-07,437,0,0.3695652173913043,2,1.0,0.5789473684210527,1200,2023,10,7,5,1,0.7842105263157895,0.4987468671679198,0.8846153846153846,0.5931710140017395,1.0,1
438,2023-01-19,438,0,0.5217391304347826,1,0.0,0.01052631578947369,30,2023,1,19,3,0,0.21578947368421053,0.002506265664160401,0.7692307692307692,0.7576767609436584,1.0,1
439,2023-07-09,439,1,0.6956521739130435,1,0.6666666666666667,0.0,75,2023,7,9,6,1,0.49473684210526314,0.039264828738512954,0.8076923076923077,0.7200822998230955,0.25,2
440,2023-10-26,440,1,1.0,1,0.3333333333333333,0.5789473684210527,600,2023,10,26,3,0,0.7894736842105263,0.598997493734336,0.7307692307692307,0.6938886664887108,0.75,3
441,2023-10-10,441,1,0.8478260869565217,0,1.0,0.5789473684210527,1200,2023,10,10,1,0,0.5,0.04761904761904762,0.8076923076923077,0.7200822998230955,0.5,3
442,2023-03-17,442,0,0.9130434782608696,1,1.0,0.0,100,2023,3,17,4,0,0.21052631578947367,0.001670843776106934,0.8461538461538461,0.7576767609436584,1.0,3
443,2023-08-09,443,1,0.23913043478260876,1,0.3333333333333333,0.5789473684210527,600,2023,8,9,2,0,0.7894736842105263,0.598997493734336,0.7692307692307692,0.7576767609436584,1.0,0
444,2023-03-07,444,0,0.9347826086956521,1,0.6666666666666667,0.01052631578947369,90,2023,3,7,1,0,0.21578947368421053,0.002506265664160401,0.7307692307692307,0.6938886664887108,0.5,3
445,2023-01-22,445,0,0.7608695652173914,2,0.0,0.5789473684210527,300,2023,1,22,6,1,0.7842105263157895,0.4987468671679198,0.7307692307692307,0.6938886664887108,0.75,2
446,2023-06-07,446,1,0.06521739130434784,2,0.0,0.05263157894736842,50,2023,6,7,2,0,0.2368421052631579,0.005847953216374269,0.6538461538461537,0.7934920476158719,0.25,0
447,2023-07-06,447,1,0.08695652173913049,0,1.0,1.0,2000,2023,7,6,3,0,0.9736842105263157,0.4987468671679198,0.7307692307692307,0.8606629658238699,0.25,0
448,2023-01-21,448,0,0.7826086956521738,0,0.3333333333333333,0.01052631578947369,60,2023,1,21,5,1,0.0052631578947368585,0.0005012531328320857,0.6538461538461537,0.7934920476158719,1.0,3
449,2023-07-03,449,1,0.15217391304347827,2,1.0,0.05263157894736842,200,2023,7,3,0,0,0.5210526315789473,0.08103592314118631,0.6538461538461537,0.7934920476158719,0.5,0
450,2023-04-18,450,0,0.8913043478260869,0,0.3333333333333333,0.0,50,2023,4,18,1,0,0.4736842105263158,0.02255639097744361,0.6538461538461537,0.7934920476158719,1.0,3
451,2023-12-16,451,0,0.5869565217391305,2,0.0,0.01052631578947369,30,2023,12,16,5,1,0.5052631578947369,0.05764411027568923,0.5769230769230769,0.8388704928078609,0.5,2
452,2023-05-08,452,0,0.6521739130434783,1,0.6666666666666667,1.0,1500,2023,5,8,0,0,0.9947368421052631,0.8329156223893068,0.6538461538461537,0.7934920476158719,0.25,2
453,2023-12-08,453,0,0.17391304347826086,1,0.3333333333333333,1.0,1000,2023,12,8,4,0,0.5,0.04761904761904762,0.6923076923076923,0.7071067811865472,0.75,0
454,2023-02-22,454,0,0.6086956521739131,0,0.0,0.0,25,2023,2,22,2,0,0.0,0.0,0.5769230769230769,0.6666666666666667,0.5,2
455,2023-07-01,455,1,0.28260869565217395,2,1.0,0.0,100,2023,7,1,5,1,0.5,0.04761904761904762,0.6538461538461537,0.7934920476158719,0.25,1
456,2023-10-14,456,1,0.8478260869565217,2,0.3333333333333333,0.01052631578947369,60,2023,10,14,5,1,0.5052631578947369,0.05764411027568923,0.5769230769230769,0.6666666666666667,1.0,3
457,2023-07-28,457,0,0.8695652173913044,0,0.6666666666666667,0.5789473684210527,900,2023,7,28,4,0,0.7842105263157895,0.4987468671679198,0.6153846153846153,0.6938886664887108,0.5,3
458,2023-11-14,458,0,0.4565217391304348,2,1.0,0.0,100,2023,11,14,1,0,0.21052631578947367,0.001670843776106934,0.7307692307692307,0.6938886664887107,0.75,1
459,2023-03-21,459,1,0.21739130434782616,1,1.0,0.5789473684210527,1200,2023,3,21,1,0,0.7894736842105263,0.598997493734336,0.7692307692307692,0.7576767609436583,1.0,0
460,2023-05-02,460,1,0.4782608695652174,0,0.0,0.05263157894736842,50,2023,5,2,1,0,0.2368421052631579,0.005847953216374269,0.7307692307692307,0.86066296582387,1.0,1
461,2023-03-25,461,0,0.0,0,0.3333333333333333,1.0,1000,2023,3,25,5,1,0.9736842105263157,0.4987468671679198,0.7692307692307692,0.7576767609436584,0.25,0
